billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target,subscription_health_score,user_engagement_index,retention_probability,customer_health_index
2024-10-31,CUST_0398,prod_02,1121.72,117.0,1623.0,13738.0,168.7,7.0,10.7,0.73,10.5,4.0,5.0,28.3,97.91,0.65,0,0.9311261137101099,85.45848446090379,0.8558211347877767,94.32438931750148
2024-11-30,CUST_0398,prod_02,1954.97,200.0,2257.0,11716.0,72.5,0.0,0.7,0.61,13.4,4.0,1.0,17.0,31.48,0.88,0,0.952977924409291,94.92080335654217,0.918508739502558,72.47560523573024
2024-12-31,CUST_0398,prod_02,1845.96,293.0,647.0,16112.0,108.7,4.0,1.0,0.39,19.5,3.0,11.0,9.5,98.46,0.79,0,0.9944450392980388,98.28795833118826,1.001585745762914,100.35710780248434
2025-01-31,CUST_0398,prod_02,957.04,143.0,1461.0,3110.0,58.2,8.0,4.3,0.63,2.1,6.0,2.0,13.5,98.23,1.63,0,0.9040520552487992,91.91935847466581,0.8917839447140494,92.21339969984074
2024-02-29,CUST_0398,prod_07,1732.48,172.0,646.0,20053.0,12.0,4.0,13.8,0.36,8.2,8.0,10.0,13.2,83.75,0.95,0,0.9184512226585548,86.32727683797057,0.9185350965638113,100.396386955847
2024-03-31,CUST_0398,prod_07,1026.98,30.0,1206.0,1608.0,98.7,4.0,7.4,0.84,7.4,11.0,11.0,30.1,98.43,0.75,0,0.990026444654299,96.55009775611529,0.82469247462749,98.59279702134795
2024-04-30,CUST_0398,prod_07,503.38,18.15430166199847,855.9969624958178,11484.0,51.47463183800434,7.0,20.9,1.68,8.3,4.0,0.6558054555804327,11.2,99.28,0.45,0,0.9667120179461753,95.65588384511456,0.7924022095942517,81.33085553212591
2024-05-31,CUST_0398,prod_07,2543.79,99.0,160.2660535735736,411.0213553322826,97.8,12.0,0.9,0.71,8.3,9.0,8.931380042307078,20.2,97.98,0.61,0,0.9987085673750751,86.58544477422298,0.9465638623623639,90.39524428921321
2024-06-30,CUST_0398,prod_07,781.07,66.0,1417.0,19628.0,341.1,20.0,15.1,0.61,9.3,5.0,2.0,22.0,97.1,0.94,0,0.9009353593356696,89.71835651732711,0.9176348789666408,92.22563439951172
2024-07-31,CUST_0398,prod_07,1092.69,146.0,374.0,9946.0,290.9,7.0,12.3,1.1,7.6,0.0,4.0,12.3,101.73,1.01,0,0.9062489974804403,97.94092386224824,0.8542688504402418,79.30254319082614
2024-08-31,CUST_0398,prod_07,1008.8837684686744,179.0,398.5083876533327,12813.0,85.7,4.0,12.3,1.63,5.9,2.525316856599569,7.063540472075746,16.6,98.19,0.74,0,0.952635860246823,84.94466411742131,0.9877472136595156,79.22945423560876
2024-09-30,CUST_0398,prod_07,358.36,172.0,1081.0,12773.0,137.9,4.0,10.1,0.88,10.0,3.0,2.0,8.2,124.27,0.77,0,0.9034263778636785,96.80770672881343,0.9406429635212449,64.9349853716666
2024-10-31,CUST_0398,prod_07,360.92,127.0,1702.0,2626.0,177.4,3.0,3.6,0.9,2.1,0.0,7.0,28.5,178.41,1.07,0,0.9918257739329293,90.84718808599354,0.8518037756041945,79.46935195492281
2024-11-30,CUST_0398,prod_07,2257.93,80.0,660.0,4955.0,76.5,8.0,27.3,0.62,8.6,2.0,2.0,3.8,98.49,0.74,1,0.22857618416597095,16.13022571044735,0.30634888373873825,31.18633592305114
2024-02-29,CUST_0398,prod_10,870.78,96.0,678.0,18298.0,144.2,8.0,15.6,0.71,3.6911245239099713,3.502594417761861,4.0,7.502108114205521,79.78853251193863,0.6543703686719348,0,0.9908877146068964,88.49486246959599,0.8009672546170203,84.27633638206582
2024-03-31,CUST_0398,prod_10,1070.43,121.0,3359.0,16713.0,108.5,0.0,27.5,0.52,5.7,1.0,2.0,0.8,100.1,0.69,0,0.9676561883537949,88.25273976720484,0.8329904304115053,73.05007701753664
2024-04-30,CUST_0398,prod_10,1635.78,18.0,1653.0,8651.0,272.5,9.0,26.4,0.51,6.4,1.0,13.0,15.4,98.65,0.84,0,0.9332962881745871,96.46674889878634,0.8594114174062222,101.3897646569012
2024-05-31,CUST_0398,prod_10,1221.12,107.0,1894.0,1547.0,24.0,0.0,13.5,0.73,8.5,5.0,8.0,11.9,98.87,0.6,0,0.9136439196673999,88.86657515048468,0.8446694894391051,89.96084339984044
2024-06-30,CUST_0398,prod_10,3019.52,101.0,1494.0,15600.0,113.2,1.0,3.1,1.17,6.8,0.0,9.0,38.4,98.33,1.03,0,0.9804725028466019,91.67491558186421,0.8870633978423399,90.90203551546828
2024-07-31,CUST_0398,prod_10,971.3,106.0,1388.0,1341.0,243.4,3.0,14.2,0.93,8.0,2.0,12.0,1.2,154.09,0.75,0,0.9213244237640792,100.29581390410333,0.8946948595972928,110.11737494353407
2024-08-31,CUST_0398,prod_10,2032.69,27.0,422.0,16144.0,73.2,0.0,0.3,0.62,8.0,7.0,2.0,10.9,97.69,0.82,0,0.9616723164478708,96.11489332188545,0.869810294582734,90.05101166426634
2024-09-30,CUST_0398,prod_10,1461.68,84.0,2334.0,2445.0,200.4,8.0,-1.4,0.98,6.5,6.0,12.0,34.3,99.77,0.88,0,0.9574314007227442,101.1776595593677,0.7558727386044434,75.34822368906077
2024-10-31,CUST_0398,prod_10,1995.57,159.0,1422.0,6906.0,366.0,0.0,8.4,0.47,8.8,6.0,6.0,11.0,99.3,0.47,0,0.9161709109544128,90.52526077033161,0.9455089330499227,89.0121590682423
2024-11-30,CUST_0398,prod_10,2786.28,257.0,730.0,11343.0,15.0,0.0,8.5,0.87,12.9,1.0,5.0,17.3,76.27,0.5,0,0.949564147951372,88.45489719180364,0.8858348146598901,99.47118492826722
2024-12-31,CUST_0398,prod_10,1909.23,74.0,654.0,8449.0,30.7,9.0,4.6,0.4,5.3,8.0,10.0,5.7,97.87,0.73,0,0.9297366165213564,90.21241586084595,0.8710001834779736,93.3473164422966
2025-01-31,CUST_0398,prod_10,2565.01,108.0,1643.0,11380.0,180.8,0.0,17.1,0.59,5.0,8.0,21.0,20.9,99.37,0.97,0,0.9602012636234238,99.6405980226638,0.8060759881715716,88.68975039865244
2024-03-31,CUST_0399,prod_02,1352.94,163.0,227.0,2199.0,20.2,11.0,9.2,0.6,9.5,6.0,15.0,28.1,99.04,0.71,0,0.9933368682328267,96.46956139126098,0.9110376697821547,77.05185940109423
2024-04-30,CUST_0399,prod_02,999.72,15.0,2136.0,11364.0,83.8,14.0,10.3,0.56,8.6,8.0,2.0,33.3,99.2,0.77,0,0.9547082119708571,95.60602072632068,0.9868666411258904,80.95202498949735
2024-05-31,CUST_0399,prod_02,1329.87,113.0,1190.0,33637.0,156.3,12.0,3.5,0.56,5.4,1.0,2.0,8.8,98.77,0.58,0,0.9352222320983334,87.61738110721957,0.8906955733718817,82.53859565600418
2024-06-30,CUST_0399,prod_02,3589.43,160.0,349.0,2578.0,91.5,6.0,5.6,1.23,9.8,2.0,24.0,3.6,36.09,0.62,0,0.9387883347687321,99.50498238255449,0.8045344882711025,87.41211280140914
2024-07-31,CUST_0399,prod_02,1417.35,13.0,914.0,17442.0,122.6,5.0,11.4,0.13,11.2,3.0,12.0,14.1,98.2,1.57,0,0.9931624772043994,88.2701755588387,0.8970042967908257,88.14350577519735
2024-08-31,CUST_0399,prod_02,1666.29,123.0,2597.0,1847.0,97.9,18.0,2.7,1.02,8.2,6.0,4.0,14.7,77.16,0.55,0,0.9901342232992131,94.5451726504375,0.8551252707683551,77.22308886851353
2024-09-30,CUST_0399,prod_02,1245.45,177.0,1154.0,5886.0,73.3,6.0,31.9,0.63,10.0,3.0,10.0,3.8,97.95,0.54,0,0.9375811081536605,100.70747013628909,0.7851407813665298,71.80875728084514
2024-10-31,CUST_0399,prod_02,2953.06,162.0,1248.0,2173.0,373.9,5.0,22.0,0.39,17.7,5.0,6.0,7.5,98.05,0.67,0,0.9042102002961667,85.69719815457975,0.9059818308415257,80.85196274952627
2024-11-30,CUST_0399,prod_02,434.25,58.0,2247.0,19026.0,4.9,5.0,16.1,0.35,8.6,12.0,4.0,6.9,97.29,0.74,0,0.9039853265686846,89.15088116334888,0.8901983438730955,78.93925673041844
2024-12-31,CUST_0399,prod_02,1222.03,48.0,1587.0,5823.0,170.5,0.0,30.4,0.48,4.2,5.0,14.0,17.7,38.53,0.6,0,0.9391432289364887,88.05488581193093,0.8337200331357648,80.38150117583058
2025-01-31,CUST_0399,prod_02,334.51,85.0,994.0,8369.0,125.9,2.0,8.9,0.46,6.5,10.0,4.0,1.6,100.45,0.28,0,0.9915781052733408,84.99681772369141,0.9687860930826514,92.58873509150439
2024-03-31,CUST_0399,prod_04,1813.17,32.58303230528048,3501.0,6761.0,25.6,7.0,12.2,0.76,2.0,2.0,7.983127663660607,4.4,99.77,0.45,0,0.9558570340544491,97.06439751357006,0.9287991899373885,90.87543980996183
2024-04-30,CUST_0399,prod_04,1294.33,108.0,3617.0,37456.0,19.1,0.0,0.9,0.56,6.7,1.0,10.0,9.4,97.5,0.37,0,0.945929885146726,94.76330853428333,0.9237441214525514,90.58901741420593
2024-05-31,CUST_0399,prod_04,2109.71,175.0,1254.0,17439.0,161.4,4.0,14.8,0.89,10.3,13.0,13.0,14.9,97.76,0.73,0,0.9314523001955132,92.02762749209765,0.8880818194803772,86.34000068286934
2024-06-30,CUST_0399,prod_04,1529.24,48.0,452.0,16069.0,70.1,9.0,1.7,0.67,4.5,5.0,10.0,33.3,97.08,0.48,0,0.9164614990205187,93.37929342086306,0.838330824384377,75.0423884423929
2024-07-31,CUST_0399,prod_04,1635.22,80.0,770.0,1908.0,149.7,12.0,25.3,0.76,5.9,1.0,4.0,22.0,98.05,0.91,0,0.9895782393462889,96.8985950018484,0.9077822929562768,104.60385796029747
2024-08-31,CUST_0399,prod_04,1206.65,22.0,2129.0,13127.0,121.2,9.0,22.0,0.93,8.3,5.0,13.0,30.2,65.51,0.83,0,0.9427893684210694,96.94153293739375,0.8737934371030185,84.14159561490918
2024-09-30,CUST_0399,prod_04,365.08,19.0,223.0,10692.0,28.3,4.0,13.0,1.94,4.6,2.0,2.0,17.4,41.45,0.46,0,0.975067202842834,98.52991383376296,0.8446688924245994,97.10246930472077
2024-10-31,CUST_0399,prod_04,239.16,19.0,3315.0,17872.0,95.2,7.0,24.9,1.03,7.7,5.0,16.0,12.5,97.83,0.46,0,0.9436165611820544,86.23794950848333,0.8734131348733201,94.09605652988304
2024-11-30,CUST_0399,prod_04,304.44,42.0,1659.0,13131.0,63.5,2.0,10.2,0.46,8.7,2.0,19.0,5.9,97.25,0.67,0,0.9409267099918286,94.1123526753516,0.8697610993680688,83.5264369436162
2024-12-31,CUST_0399,prod_04,687.82,15.822110878961126,1729.0,3127.0,131.8,6.0,16.1,0.4651847291473742,3.137470802819154,3.0,10.215841771580438,1.7,196.0809360951343,0.59,0,0.9921069769142183,95.40697475900629,0.9349858974978412,74.87328319309384
2025-01-31,CUST_0399,prod_04,1310.37,135.0,2497.0,4579.0,173.4,6.0,3.1,0.66,8.6,8.0,7.0,13.9,98.08,0.44,0,0.9202550992352134,90.4086390890194,0.9471413482327871,83.32623805334788
2024-03-31,CUST_0399,prod_07,1169.88,175.0,1007.0,16746.0,311.1,1.0,23.5,0.52,8.4,5.0,2.0,11.0,98.22,0.59,0,0.9609615174844598,84.21019981952549,1.0481618729381246,95.06290080348758
2024-04-30,CUST_0399,prod_07,1849.88,157.0,1375.0,1818.0,64.6,12.0,0.0,0.46,5.6,4.0,3.0,35.2,97.73,0.59,0,0.9454819577288924,94.73730983057509,0.8374639825422168,82.42460918649445
2024-05-31,CUST_0399,prod_07,423.62,6.0,366.0,15097.0,34.6,5.0,16.0,0.37,15.9,1.0,2.0,5.0,72.77,0.55,1,0.17528217570105128,24.677087918509436,0.12764877604380487,45.82493240101648
2024-03-31,CUST_0399,prod_08,2006.54,136.0,1474.0,2463.0,220.6,8.0,14.9,0.91,5.6,7.0,8.0,21.1,97.17,0.63,0,0.9509414375286112,88.8942213649113,0.9548784131308884,84.88596655800524
2024-04-30,CUST_0399,prod_08,1027.99,213.0,1049.0,18266.0,93.8,4.0,6.6,0.56,6.2,1.0,17.0,15.4,99.52,1.1,0,0.9298906000749348,97.55340234209731,0.9196772115339661,96.19065205910546
2024-05-31,CUST_0399,prod_08,1097.36,312.0,2837.0,20836.0,10.8,7.0,14.6,0.97,9.5,8.0,13.0,16.0,98.27,0.15,0,0.9300506160356729,91.4532947107706,0.8954061916187853,91.37080923028992
2024-06-30,CUST_0399,prod_08,997.27,100.0,115.0,18621.0,29.5,7.0,8.2,0.79,8.9,1.0,7.0,16.6,129.84,0.87,0,0.9758737231000474,91.60074106799884,0.9427863694164436,90.67459503443114
2024-07-31,CUST_0399,prod_08,562.7,59.0,411.0,2177.0,154.8,0.0,10.1,0.95,6.8,1.0,4.0,16.5,99.56,1.82,0,0.9404073250517286,97.91997552742876,0.87194173070585,95.89587490460092
2024-08-31,CUST_0399,prod_08,1750.43,11.0,1654.0,20306.0,24.8,18.0,5.7,1.48,12.4,5.0,6.0,3.1,98.82,1.0,0,0.9465028962491918,90.67143555913647,0.8427694265859175,91.00777762725339
2024-09-30,CUST_0399,prod_08,461.34,79.0,1669.0,960.4065056365398,2.535217748403401,3.0,2.8,0.74,12.7,5.528273315961621,9.257131905778646,19.7,97.05,0.6,0,0.9551256512681954,97.15912450604843,0.9214443196720481,70.24963817039215
2024-10-31,CUST_0399,prod_08,890.0441668824624,336.0,278.0,2902.4550132282184,72.5034914619195,11.0,7.3,0.65,8.9,14.0,9.0,12.4,97.78581701482052,1.08,0,0.9990885108373682,96.68649334063579,0.9312351128338751,83.30863089493116
2024-11-30,CUST_0399,prod_08,1076.2,9.0,2237.0,28721.0,13.2,16.0,8.9,0.62,7.1,11.0,13.0,11.5,99.22,0.89,0,0.9559135567395163,89.88535060804439,0.9737177990549396,89.64901912219788
2024-12-31,CUST_0399,prod_08,1852.21,69.87907751283677,1910.0,20868.0,63.86916803833181,9.0,8.084711685945832,0.66,8.106681898175646,6.0,8.259073627036026,14.5,98.27,0.54,0,0.945625425698232,88.95204337641336,0.8199268231009995,79.50951725933754
2025-01-31,CUST_0399,prod_08,1592.73,226.0,608.0,38077.0,341.4,-1.0,12.6,0.82,8.3,5.0,16.0,10.0,98.83,0.81,0,0.9797891446706866,88.3469592103608,0.8103001359663949,106.28240737977282
2024-03-31,CUST_0399,prod_10,1570.54,71.0,1656.0,5722.0,108.4,10.0,21.3,0.96,2.0884187320060583,6.554387709040224,2.1241815360259046,1.6,96.2248365789064,0.53,0,0.9236726028273861,96.81673489996705,0.9218304079944616,80.7266423837858
2024-04-30,CUST_0399,prod_10,213.89,130.0,1927.0,33669.0,217.4,17.0,6.8,0.67,12.528241227797002,1.0,2.0,1.3,123.79,0.1309330181312124,0,0.956868002447575,95.05029416404025,0.8701307200742092,65.47600091717858
2024-05-31,CUST_0399,prod_10,768.31,68.0,543.0,3825.0,161.8,4.0,3.5,0.75,2.1,7.0,3.0,-0.2,99.55,0.71,0,0.9400427734995815,91.29322326496838,0.8747091878000303,82.4086414589113
2024-06-30,CUST_0399,prod_10,1892.23,204.0,541.0,29502.0,264.8,6.0,18.3,0.97,4.8,1.0,4.0,0.7,97.5,0.68,0,0.9689676289287668,86.67116796536007,0.8846205459059401,91.2382077880848
2024-07-31,CUST_0399,prod_10,1027.56,310.0,1375.0,7370.0,35.9,0.0,19.4,0.61,9.6,6.0,5.0,9.7,99.04,0.84,0,0.9444747455554359,89.44858054832063,0.94457618170851,84.99044424066815
2024-08-31,CUST_0399,prod_10,1085.26,195.0,1314.0,15233.0,89.2,6.0,17.3,0.26,7.7,7.0,16.0,1.6,100.12,0.89,0,0.9597492337201182,84.73136947335864,0.9502585126775844,102.29340958242318
2024-09-30,CUST_0399,prod_10,887.24,24.0,1576.0,17856.0,141.2,16.0,11.5,0.69,7.5,3.0,3.0,22.6,97.28,0.7,0,0.9075283574367793,86.24649793391943,0.8359432968711856,99.43730050388714
2024-10-31,CUST_0399,prod_10,1639.21,135.0,401.0,15790.0,160.7,11.0,0.8,0.47,9.4,4.0,5.0,1.8,69.01,0.66,0,0.9409804349370822,94.70671541887252,0.937827995973595,93.01182337720671
2024-11-30,CUST_0399,prod_10,515.23,36.0,2119.0,14812.0,208.0,2.0,7.3,1.03,7.9,1.0,3.0,31.6,97.68,0.37,0,0.9511110702560727,84.0351294407365,0.8350806127669091,82.70601934893308
2024-12-31,CUST_0399,prod_10,899.64,113.0,1952.0,30204.0,301.5,6.0,22.5,1.04,9.1,6.0,28.0,22.6,99.38,0.81,0,0.9942578951519324,97.27784753592238,0.8963646689769738,94.93423678840068
2025-01-31,CUST_0399,prod_10,774.37,164.0,217.0,4870.0,194.0,8.0,5.6,0.87,7.1,7.0,11.0,9.9,98.56,0.24,0,0.9468929196854583,92.01669458188938,0.7605093158412276,93.06555073414854
2024-03-31,CUST_0400,prod_01,1240.22,256.0,93.0,6662.0,45.0,20.0,13.6,0.95,1.7,4.0,9.0,7.7,97.54,0.15,0,0.9653105907408099,88.33950123296805,0.8322208878492877,109.11286387579598
2024-04-30,CUST_0400,prod_01,1835.69,387.0,271.0,6154.0,144.2,8.0,0.6,1.61,4.5,4.0,2.0,20.0,99.39,0.96,0,0.9586347683782549,86.07434627070306,0.8455100492596196,81.14811518165672
2024-05-31,CUST_0400,prod_01,860.37,217.0,1411.0,7348.0,303.5,3.0,16.6,0.81,7.0,7.0,14.0,1.2,98.27,1.83,0,0.9881211144527274,90.69829473015925,0.8163392173778983,88.05987185433537
2024-06-30,CUST_0400,prod_01,694.52,14.0,740.0,29074.0,147.7,17.0,11.3,0.96,7.4,3.0,4.0,37.8,99.64,0.94,0,0.9127018440261566,88.69950184904604,0.823525312244655,95.8521124652614
2024-07-31,CUST_0400,prod_01,755.06,75.0,218.0,370.5835631218541,17.5,3.0,-0.5,0.3784211320515989,12.0,2.0,0.6322062122820611,5.756472853202872,100.02,0.66,0,0.9559901446850537,88.64518089247977,0.8395634580869935,90.97901788785053
2024-08-31,CUST_0400,prod_01,920.41,205.0,559.0,8310.0,293.0,6.0,6.6,0.25,9.2,3.0,9.0,0.4,99.88,0.84,0,0.901611448886896,88.83741417363339,0.997656276745611,84.86320444600125
2024-09-30,CUST_0400,prod_01,1467.640736598997,82.0,295.5350780322151,16165.0,187.3,3.0,0.6,0.4135447905371481,8.660341924970245,1.0,13.0,3.022197038246502,195.75,0.43,0,0.9469966197297098,92.26842132282113,0.8106727372459862,87.97802825613364
2024-10-31,CUST_0400,prod_01,801.22,8.0,2128.0,38412.0,158.6,0.0,2.6,0.86,8.5,8.0,8.0,17.6,53.31,0.75,0,0.9975834610172281,99.77592650507766,0.7313885823165819,75.2106052213099
2024-11-30,CUST_0400,prod_01,1345.94,170.0,558.0,16235.0,68.6,8.0,13.0,0.47,5.1,7.0,5.0,14.6,98.12,0.93,0,0.9136792181196239,87.33347371887682,0.9148733810680518,80.99911526114658
2024-12-31,CUST_0400,prod_01,1682.69,29.0,483.0,6610.0,70.6,0.0,14.4,0.96,5.1,9.0,8.0,31.2,96.89,0.47,0,0.963060303464818,95.71446667421996,0.9143942987413146,88.80505898509723
2025-01-31,CUST_0400,prod_01,1677.11,94.0,2774.0,6050.0,138.7,10.0,0.7,0.89,9.5,1.0,13.0,18.7,99.15,0.9,0,0.9352073529913937,89.06601147220294,0.8074893212413489,93.67478055541645
2024-03-31,CUST_0400,prod_02,802.91,25.0,469.0,3326.0,19.9,19.0,20.5,0.57,5.7,5.0,2.0,7.7,58.29,0.51,1,0.2863078268945947,10.120743407603838,0.14572432886112313,38.44417804555606
2024-03-31,CUST_0400,prod_06,3833.07,157.0,3147.0,14504.0,125.1,15.0,12.4,0.52,7.3,12.0,12.0,10.6,98.78,0.18,0,0.9887436268093176,89.77332231283107,0.8129805086214913,79.43070952766281
2024-04-30,CUST_0400,prod_06,224.75,166.0,132.0,11005.0,102.0,2.0,12.3,0.92,8.5,15.0,4.0,19.3,98.25,0.68,0,0.9184025637308953,92.09188198594981,0.983481231177489,77.73366109312275
2024-05-31,CUST_0400,prod_06,666.16,136.0,566.0,13549.0,174.9,7.0,6.2,0.71,2.6,1.0,6.0,1.3,98.54,0.7,0,0.9328098718605041,92.67313107891951,0.8527496118383189,97.87927857668504
2024-06-30,CUST_0400,prod_06,1424.14,116.0,258.0,10239.0,176.0,18.0,0.4,0.42,6.9,7.0,12.0,7.7,97.34,0.93,0,0.9636642647332725,84.68461394018195,0.7930283280416406,103.90729001048709
2024-07-31,CUST_0400,prod_06,3903.36,120.0,199.0,2958.0,382.3,19.0,11.1,1.07,5.7,3.0,3.0,18.9,98.22,1.14,0,0.9270404865527627,83.3486484499573,0.8809100394052936,88.63701319178116
2024-08-31,CUST_0400,prod_06,2046.55,20.0,1727.0,15195.0,92.2,7.0,30.2,1.11,9.2,3.0,14.0,24.8,98.99,0.78,0,0.9258003146829272,92.99633120025783,0.8800959543782254,88.69461918265536
2024-09-30,CUST_0400,prod_06,216.1,66.0,219.0,2705.0,176.1,3.0,12.1,0.78,5.0,2.0,5.0,30.4,97.56,0.71,0,0.928900899386736,98.09644802193797,0.851184246197136,79.84879378450275
2024-10-31,CUST_0400,prod_06,530.69,83.0,534.0,20245.0,23.2,18.85668287172723,10.130008250841827,0.1835912533830349,7.1,4.0,14.0,6.8,99.36,1.9,0,0.9724142578999949,94.22501426179043,0.978345165061866,87.07152418327864
2024-11-30,CUST_0400,prod_06,876.79,91.0,1341.0,7740.0,319.6,11.0,4.5,0.54,10.3,1.0,11.0,4.3,99.96,0.69,0,0.9691726484768377,98.23762865485827,0.8631499216031229,89.42098950831729
2024-12-31,CUST_0400,prod_06,1931.99,167.0,1012.0,10913.0,18.5,5.0,8.5,0.77,9.0,2.0,11.0,11.6,98.17,0.65,0,0.9076162656879481,94.07845036054404,0.8942323889125773,72.52354684521448
2025-01-31,CUST_0400,prod_06,1518.14,205.0,957.0,14835.0,100.0,1.0,19.4,0.65,9.8,8.0,6.0,7.2,98.27,1.07,0,0.9633043306548315,99.711961699666,0.9594710126258461,78.18998827563074
2024-03-31,CUST_0400,prod_08,1296.58,128.0,698.0,7500.0,369.4,6.0,7.6,0.33,12.4,8.0,17.0,20.1,97.06,0.67,0,0.9776121990564126,84.86529824611577,0.8799558850945014,84.1042060605908
2024-04-30,CUST_0400,prod_08,357.73,102.0,1730.0,18840.0,45.2,10.0,6.7,0.54,6.8,1.0,10.0,1.5,151.35,0.61,0,0.9881984493482767,94.63963300328807,0.8826637583675218,76.26484189712855
2024-05-31,CUST_0400,prod_08,476.28,-3.4407824068109214,1468.0,2673.2366188302717,11.1,7.0,5.1,0.8,6.9,6.0,3.0,36.7,79.58,0.1343081516875201,0,0.9894496581654463,98.04917231329222,0.9809657906276645,80.30812846752733
2024-06-30,CUST_0400,prod_08,1685.97,146.0,230.0,1555.0,253.4,3.0,12.0,0.17,8.3,3.0,1.0,34.2,97.09,0.27,0,0.9909053294584628,89.64518450099595,0.8221506027609723,85.74705027420319
2024-07-31,CUST_0400,prod_08,967.78,19.0,357.0,20842.0,60.1,11.0,0.8,1.16,6.8,7.0,13.0,14.8,99.77,1.07,0,0.9550352207376226,99.42077647071577,0.8689950219308519,90.94387892843662
2024-08-31,CUST_0400,prod_08,1525.21,206.0,969.0,22619.0,52.9,7.0,9.3,0.39,8.0,10.0,9.0,1.9,98.55,1.75,0,0.9031182219954307,93.13494117262036,0.9169571814378977,87.19446516921766
2024-09-30,CUST_0400,prod_08,3031.71,88.0,1956.0,14910.0,112.6,1.0,6.8,0.3,11.3,0.0,5.0,15.4,97.32,1.02,0,0.9146252401125102,85.0524448193536,0.9396979374289256,77.03811040655543
2024-10-31,CUST_0400,prod_08,3046.13,178.0,1029.0,25064.0,26.9,3.0,17.9,0.99,8.0,4.0,6.0,17.2,97.3,1.18,0,0.9504315859634808,93.12598088365873,0.8124721758529508,105.41525112416645
2024-11-30,CUST_0400,prod_08,405.33,77.0,376.0,3561.0,6.2,12.0,10.0,0.23,6.6,1.0,1.0,5.0,124.69,0.9,1,0.2423401892271626,25.245495366832937,0.05419882296263841,45.903573988508036
2024-03-31,CUST_0400,prod_09,943.16,215.0,2632.0,2365.0,79.5,5.0,2.3,0.48,6.7,2.0,6.0,4.5,99.17,0.45,0,0.9085297548359177,94.43523612178333,0.9250804089268375,84.24605707118153
2024-04-30,CUST_0400,prod_09,1367.73,221.0,1597.0,14496.0,153.6,2.0,6.1,0.74,10.0,1.0,2.0,17.8,99.39,0.71,0,0.9086136765932421,92.57930730323044,0.8965715033284456,103.65136034613444
2024-05-31,CUST_0400,prod_09,1120.14,29.0,907.0,11512.0,92.0,0.0,13.5,1.82,7.6,9.0,2.0,6.8,96.93,0.88,0,0.9379486094292447,91.92239964185666,0.872056117910556,72.20259038877907
2024-06-30,CUST_0400,prod_09,2917.93,195.0,1266.0,9257.0,42.3,11.0,14.3,0.6,4.5,6.0,10.0,7.9,99.24,1.22,0,0.9623137674460374,98.7661726004624,0.9787942726341317,97.7573677329656
2024-07-31,CUST_0400,prod_09,2300.52,71.53401175809071,2227.0,2939.0,157.4,0.0,12.4,0.17,4.01289863989968,9.92295180113259,7.0,13.0,95.04923165172193,0.46,0,0.9711123731073025,88.96744374137509,0.9820466985578189,88.9903806192173
2024-08-31,CUST_0400,prod_09,873.63,109.0,1651.0,18226.0,170.7,5.0,2.5,0.71,9.2,9.0,3.0,18.0,128.16,0.84,0,0.9747107750645235,94.49260887282821,0.8693230140016097,76.69798698324757
2024-09-30,CUST_0400,prod_09,2930.04,28.0,1610.0,1592.0,198.6,5.0,7.2,0.83,5.6,3.0,12.0,1.5,197.51,0.89,0,0.947931131100787,90.68230454960788,0.8687380532533622,74.25821232034797
2024-10-31,CUST_0400,prod_09,759.56,36.0,1712.0,5680.0,64.3,4.0,18.5,1.45,8.2,2.0,1.0,5.4,94.91,0.78,1,0.10504357685435967,20.653565555620517,0.24680989435743977,22.84636988760895
2024-03-31,CUST_0401,prod_03,897.03,187.0,169.0,12169.0,188.2,5.0,6.9,0.7,3.8,6.0,6.0,7.9,97.17,1.04,0,0.9582785249937543,98.24775276457605,0.9013978720145926,79.5525456154879
2024-04-30,CUST_0401,prod_03,1967.59,23.0,652.0,8057.0,102.0,2.9673328875697864,20.379252445936817,0.96,5.3,12.0,12.0,16.2,97.8,0.9350147981778753,0,0.9131920423730343,89.66011706898922,0.8529865305380716,80.53055509975664
2024-05-31,CUST_0401,prod_03,984.5450149380332,91.0,237.0,4310.0883601674295,161.4,18.0,10.5,0.93,7.2,1.0,11.943574363948963,1.8,97.98,0.4569051596385821,0,0.9463784299727825,85.53047986015768,0.8592921116748656,90.71158109316995
2024-06-30,CUST_0401,prod_03,2464.13,94.0,1093.0,16929.0,104.4,4.0,28.3,0.88,3.7,8.0,11.0,18.2,99.85,0.82,0,0.9787967586769061,96.25435695823256,0.9065670805694453,96.98282059344109
2024-07-31,CUST_0401,prod_03,243.35,68.0,3588.0,21965.0,85.3,0.0,24.1,0.56,10.2,16.0,20.0,1.0,98.95,0.61,0,0.9280672206742777,87.34863390992035,0.857231195150176,92.729886267665
2024-08-31,CUST_0401,prod_03,475.87,158.0,472.0,14620.0,139.8,16.0,13.4,0.39,8.1,7.0,12.0,14.4,98.05,0.22,0,0.9785462157578191,83.62306292964513,0.7856315101129101,79.43037216146892
2024-09-30,CUST_0401,prod_03,504.33,13.0,517.0,3564.0,46.4,3.0,16.1,0.81,6.0,7.0,3.0,2.5,96.88,0.92,0,0.9526097092853714,88.41670063645492,0.8722599260071194,103.0645024907996
